Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1272.655,514675,52.52,8181,568.78
astar,true,2808.927,945966,96.53,8181,377.60
bfs,true,1207.273,957116,97.67,8181,604.02
dfs,true,493.272,424869,43.35,8181,433.26
wallFollower,true,1091.800,1118369,114.12,8181,714.98
dijkstra,false,1793.768,669556,66.74,10839,588.98
astar,false,3201.432,979112,97.59,6468,542.83
bfs,false,1198.930,986444,98.32,6468,740.03
dfs,false,617.770,528291,52.66,17062,491.17
wallFollower,false,1110.045,1155566,115.18,77418,676.25
