Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3756.840,1408468,55.64,13461,1754.68
astar,true,6868.838,2457170,97.07,13461,1581.79
bfs,true,3207.872,2479297,97.95,13461,2133.02
dfs,true,1675.350,1328448,52.48,13461,1408.65
wallFollower,true,2464.509,2418900,95.56,13461,1508.92
dijkstra,false,4424.189,1660105,64.06,18502,1584.85
astar,false,8272.716,2540504,98.04,10794,1587.90
bfs,false,3363.353,2552174,98.49,10794,2192.21
dfs,false,1068.504,840752,32.45,26461,1257.70
wallFollower,false,2555.208,2499512,96.46,195326,1869.18
