Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6043.639,2374578,51.05,18814,2912.44
astar,true,12444.434,4546651,97.75,18814,3873.98
bfs,true,5744.173,4575826,98.38,18814,4396.39
dfs,true,2548.252,2113163,45.43,18814,1922.67
wallFollower,true,4989.641,5094971,109.54,18814,2889.34
dijkstra,false,7330.501,2657910,55.82,27797,2480.56
astar,false,15289.438,4684941,98.39,15836,1927.28
bfs,false,5541.863,4700401,98.71,15836,3454.19
dfs,false,1076.176,887543,18.64,29047,1140.61
wallFollower,false,3955.013,4148389,87.12,371825,3352.34
