Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,472.813,316254,43.92,6490,377.32
astar,true,1024.188,707308,98.24,6490,243.35
bfs,true,450.059,703595,97.72,6490,507.28
dfs,true,173.785,343068,47.65,6490,298.72
wallFollower,true,287.220,758698,105.37,6490,474.60
dijkstra,false,517.649,268638,36.45,9923,477.80
astar,false,1691.437,725934,98.49,5321,408.03
bfs,false,537.820,721927,97.95,5321,653.07
dfs,false,279.748,485454,65.86,12098,433.09
wallFollower,false,319.614,729521,98.98,56034,477.98
