Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1.436,896,71.77,215,10555311626649.56
astar,true,1.754,1076,86.12,215,12314530231091.20
bfs,true,0.920,1026,82.11,215,3518437208883.54
dfs,true,0.773,811,64.92,215,3518437208883.48
wallFollower,true,0.576,934,74.78,215,1759218604441.85
dijkstra,false,1.377,786,61.64,217,10555311626649.42
astar,false,1.590,988,77.48,179,8796093022208.08
bfs,false,0.847,965,75.68,179,5277655813325.13
dfs,false,0.895,780,61.15,247,3518437208883.45
wallFollower,false,0.855,1252,98.19,268,1759218604441.94
