Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1718.763,1004169,43.45,13005,1566.19
astar,true,3642.601,2272744,98.33,13005,595.70
bfs,true,1476.304,2262806,97.90,13005,1694.50
dfs,true,611.010,1267356,54.83,13005,960.78
wallFollower,true,809.705,2100287,90.87,13005,1334.77
dijkstra,false,3040.898,1492145,63.06,21006,1821.33
astar,false,6446.467,2341362,98.95,10628,1406.44
bfs,false,1611.156,2335027,98.69,10628,1856.36
dfs,false,755.104,1466990,62.00,35723,1117.07
wallFollower,false,1093.147,2407532,101.75,182073,1568.55
