Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2765.609,1699512,43.35,16689,1783.26
astar,true,6335.554,3840840,97.98,16689,1350.54
bfs,true,2330.603,3814891,97.32,16689,2553.97
dfs,true,984.661,1942266,49.55,16689,1717.68
wallFollower,true,1421.799,3971983,101.33,16689,2252.62
dijkstra,false,2847.402,1385567,34.53,23684,2743.16
astar,false,10745.089,3973101,99.00,14184,2478.29
bfs,false,2854.698,3961234,98.70,14184,3105.84
dfs,false,980.317,1743788,43.45,30860,1513.53
wallFollower,false,2281.848,5228012,130.27,294348,3125.61
