Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3969.159,2475460,58.87,18109,2229.03
astar,true,7024.824,4151725,98.73,18109,1097.00
bfs,true,2671.387,4139912,98.45,18109,2998.52
dfs,true,1010.926,2114293,50.28,18109,1602.16
wallFollower,true,1676.136,4199502,99.87,18109,2435.51
dijkstra,false,6253.885,2941695,68.33,31617,3629.84
astar,false,12160.206,4247954,98.67,14627,3358.37
bfs,false,2987.948,4237219,98.42,14627,3707.98
dfs,false,1026.848,1966787,45.69,51443,1554.14
wallFollower,false,1851.593,4073882,94.63,327071,2977.01
