Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1334.211,872826,51.01,11051,1160.05
astar,true,2601.032,1685286,98.48,11051,521.22
bfs,true,1031.886,1676135,97.95,11051,1137.53
dfs,true,487.597,952241,55.65,11051,780.12
wallFollower,true,571.391,1528893,89.34,11051,949.09
dijkstra,false,1999.253,1052565,60.08,16379,1103.38
astar,false,4799.405,1739372,99.28,9408,1286.57
bfs,false,1300.284,1736372,99.11,9408,1621.23
dfs,false,529.758,966581,55.17,26392,947.57
wallFollower,false,940.205,2094162,119.53,129411,1377.07
