Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4319.738,2913826,60.64,19526,2621.92
astar,true,7842.663,4741664,98.68,19526,1227.97
bfs,true,3205.597,4726292,98.36,19526,3505.64
dfs,true,1610.722,3060437,63.69,19526,2602.00
wallFollower,true,1321.366,3508023,73.01,19526,2521.85
dijkstra,false,4515.831,2094263,42.57,28782,3413.21
astar,false,13832.328,4859791,98.79,16120,2989.00
bfs,false,3660.852,4846344,98.52,16120,3621.62
dfs,false,937.635,1633526,33.21,48277,1512.97
wallFollower,false,1754.315,4105040,83.45,353199,3260.79
