Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1967.990,1302499,51.46,13528,1676.90
astar,true,3957.716,2488378,98.31,13528,887.70
bfs,true,1615.048,2478357,97.91,13528,1828.25
dfs,true,501.737,1043713,41.23,13528,929.38
wallFollower,true,1151.634,2987635,118.03,13528,1358.30
dijkstra,false,3573.221,1691386,65.27,19151,1991.68
astar,false,6895.915,2566908,99.06,11272,1577.08
bfs,false,1901.491,2560446,98.81,11272,2120.55
dfs,false,681.486,1173209,45.27,26592,1023.16
wallFollower,false,1370.868,3025470,116.76,190745,1960.23
