Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1090.449,736240,50.95,9777,977.42
astar,true,2126.302,1420788,98.32,9777,608.02
bfs,true,883.361,1412903,97.78,9777,903.20
dfs,true,369.544,715875,49.54,9777,631.09
wallFollower,true,575.837,1467691,101.57,9777,845.03
dijkstra,false,1527.299,760235,51.39,14070,1207.10
astar,false,3775.384,1463487,98.93,8074,905.53
bfs,false,1008.870,1458937,98.62,8074,1244.61
dfs,false,445.142,830684,56.15,24050,759.29
wallFollower,false,780.883,1712782,115.78,110656,1107.05
