Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1713.076,1122498,59.04,11907,848.63
astar,true,3120.938,1879155,98.84,11907,474.34
bfs,true,1209.704,1872836,98.51,11907,1423.84
dfs,true,464.693,891210,46.87,11907,742.96
wallFollower,true,878.835,2031570,106.85,11907,1208.49
dijkstra,false,2306.150,1136530,58.39,14520,1406.23
astar,false,5252.599,1921097,98.70,9236,1170.42
bfs,false,1420.790,1914580,98.37,9236,1655.37
dfs,false,764.307,1269335,65.22,24025,1124.21
wallFollower,false,906.218,2008293,103.18,144085,1415.95
