Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3921.637,2290534,42.07,20914,3602.45
astar,true,8869.610,5382223,98.85,20914,1268.09
bfs,true,3558.556,5367400,98.57,20914,3834.29
dfs,true,1325.065,2628631,48.28,20914,2187.13
wallFollower,true,2040.014,5651111,103.79,20914,2878.93
dijkstra,false,6774.914,2999568,53.81,30916,3950.40
astar,false,15693.954,5513019,98.90,17389,2926.50
bfs,false,4493.050,5499289,98.65,17389,4573.71
dfs,false,2065.296,3426009,61.46,35768,2573.77
wallFollower,false,2645.374,6012173,107.85,421892,3960.95
