Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3675.478,2484268,57.09,18214,2704.43
astar,true,7150.242,4293638,98.68,18214,1005.61
bfs,true,2898.923,4278359,98.32,18214,3318.94
dfs,true,1153.898,2367443,54.41,18214,2077.13
wallFollower,true,1554.275,3985800,91.60,18214,2251.59
dijkstra,false,4436.438,2090735,46.93,27517,3201.86
astar,false,12230.799,4397923,98.72,14768,3302.56
bfs,false,3309.441,4387051,98.48,14768,3876.28
dfs,false,905.620,1849345,41.51,39739,1523.15
wallFollower,false,2426.337,5356062,120.23,342599,3387.31
