Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,802.165,515051,52.56,8190,604.90
astar,true,1474.861,966348,98.61,8190,265.52
bfs,true,601.109,961993,98.16,8190,763.02
dfs,true,235.851,547239,55.84,8190,486.41
wallFollower,true,345.386,873209,89.10,8190,625.28
dijkstra,false,1260.505,643543,64.15,10535,734.41
astar,false,2501.566,989935,98.67,6543,556.95
bfs,false,725.444,986493,98.33,6543,816.96
dfs,false,177.815,329503,32.84,16734,315.59
wallFollower,false,455.648,955318,95.22,74307,693.65
