Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2274.963,1287032,36.65,16153,2346.08
astar,true,5824.276,3456654,98.45,16153,904.85
bfs,true,2230.162,3442861,98.05,16153,2361.44
dfs,true,775.399,1416791,40.35,16153,1181.97
wallFollower,true,1582.189,4204662,119.75,16153,2450.22
dijkstra,false,4047.476,1823676,50.73,20249,2736.94
astar,false,9982.639,3554126,98.87,12812,2561.25
bfs,false,2618.495,3543498,98.58,12812,2910.67
dfs,false,1183.162,2234174,62.15,36464,1767.44
wallFollower,false,1684.559,3739635,104.03,272521,2511.67
