Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2368.153,1526726,53.01,14250,1702.45
astar,true,4520.021,2827612,98.18,14250,772.53
bfs,true,1830.606,2814316,97.72,14250,2168.69
dfs,true,547.734,1013006,35.17,14250,875.39
wallFollower,true,1419.933,3744360,130.01,14250,1884.52
dijkstra,false,3605.321,1755447,59.54,22126,2192.07
astar,false,7892.987,2917367,98.94,11728,1622.58
bfs,false,2152.279,2910551,98.71,11728,2522.03
dfs,false,831.083,1485609,50.38,28069,1202.99
wallFollower,false,1542.208,3489384,118.34,221780,2190.66
