Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1072.136,689596,53.87,9555,756.32
astar,true,1893.783,1257116,98.21,9555,459.50
bfs,true,787.426,1252823,97.88,9555,926.50
dfs,true,363.850,688579,53.80,9555,568.91
wallFollower,true,459.642,1192313,93.15,9555,775.63
dijkstra,false,1677.917,830483,63.37,13090,987.21
astar,false,3222.884,1297173,98.99,7724,805.97
bfs,false,963.800,1294069,98.75,7724,1080.53
dfs,false,225.419,436369,33.30,19590,414.20
wallFollower,false,699.959,1490503,113.74,103399,1036.49
