Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,83.851,67212,44.44,3074,87.10
astar,true,183.043,149234,98.67,3074,57.66
bfs,true,97.793,148036,97.88,3074,107.67
dfs,true,36.952,67213,44.44,3074,60.49
wallFollower,true,71.891,170992,113.05,3074,96.19
dijkstra,false,117.110,73952,47.77,3431,94.26
astar,false,291.845,151489,97.86,2342,3518437208946.94
bfs,false,94.769,150403,97.15,2342,106.11
dfs,false,36.113,56659,36.60,3987,1759218604489.16
wallFollower,false,61.894,159950,103.32,12832,77.22
