Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1280.536,877065,48.59,10874,1139.00
astar,true,2786.462,1769022,98.01,10874,601.99
bfs,true,1080.588,1760489,97.53,10874,1330.09
dfs,true,338.394,711442,39.42,10874,611.57
wallFollower,true,776.010,2196594,121.70,10874,1214.18
dijkstra,false,1840.306,851665,46.09,15722,1387.04
astar,false,5159.226,1827950,98.92,9045,1235.60
bfs,false,1422.677,1822539,98.63,9045,1639.25
dfs,false,459.055,746030,40.37,30558,683.47
wallFollower,false,1102.312,2208578,119.52,139521,1529.61
