Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1889.391,1279715,58.04,12792,1075.43
astar,true,3443.632,2175175,98.65,12792,971.32
bfs,true,1398.229,2164372,98.16,12792,1480.02
dfs,true,483.079,1045226,47.40,12792,866.20
wallFollower,true,843.717,2331664,105.74,12792,1276.10
dijkstra,false,2975.116,1465056,64.90,16039,1892.36
astar,false,6053.208,2228858,98.74,9947,1115.41
bfs,false,1698.189,2220771,98.38,9947,1958.78
dfs,false,457.317,799260,35.41,24029,652.11
wallFollower,false,1011.013,2369288,104.96,172025,1635.39
