Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3852.801,2409963,51.81,18840,2457.71
astar,true,7608.796,4589498,98.67,18840,1057.73
bfs,true,2973.546,4573859,98.34,18840,3165.24
dfs,true,1602.655,2877268,61.86,18840,2593.57
wallFollower,true,1297.321,3566080,76.67,18840,2255.59
dijkstra,false,6173.443,2963888,62.24,26796,3645.73
astar,false,13149.308,4704369,98.79,15107,2409.78
bfs,false,3541.163,4689281,98.48,15107,3726.02
dfs,false,942.664,1804453,37.89,38958,1394.18
wallFollower,false,2397.717,4931518,103.56,360336,3616.04
