Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2444.798,1466164,46.92,15507,2221.04
astar,true,4914.028,3093562,98.99,15507,1426.16
bfs,true,1982.610,3084425,98.70,15507,2539.35
dfs,true,573.459,1394802,44.63,15507,1315.48
wallFollower,true,1218.474,3475329,111.21,15507,2159.54
dijkstra,false,3688.288,1746174,54.58,20344,2492.45
astar,false,8318.774,3156040,98.65,11933,1755.20
bfs,false,2449.934,3145788,98.33,11933,2758.70
dfs,false,881.071,1421466,44.43,26208,1225.86
wallFollower,false,1217.015,2734410,85.47,240023,2101.53
