Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1686.883,1197489,56.99,12227,1198.77
astar,true,3274.412,2074424,98.72,12227,734.01
bfs,true,1204.367,2066181,98.33,12227,1505.19
dfs,true,546.196,1129812,53.77,12227,981.45
wallFollower,true,695.747,1954233,93.00,12227,1002.08
dijkstra,false,1822.665,886004,41.19,18932,1542.47
astar,false,5780.140,2126656,98.86,10308,1284.61
bfs,false,1589.745,2119174,98.51,10308,1634.89
dfs,false,565.958,1000844,46.53,24799,939.31
wallFollower,false,944.695,2101455,97.69,152032,1447.73
