Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,588.054,410213,45.02,7757,682.26
astar,true,1349.473,901522,98.93,7757,231.94
bfs,true,588.293,898045,98.55,7757,751.49
dfs,true,213.057,464364,50.96,7757,365.50
wallFollower,true,358.567,901204,98.90,7757,564.55
dijkstra,false,1115.648,593286,63.60,11266,709.06
astar,false,2300.318,923305,98.98,6176,457.95
bfs,false,702.917,920619,98.69,6176,804.13
dfs,false,245.588,430770,46.18,12227,392.74
wallFollower,false,439.631,936906,100.44,72092,649.37
