Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2239.036,1323854,39.17,16096,2040.94
astar,true,5354.234,3341039,98.85,16096,846.23
bfs,true,2286.913,3331830,98.57,16096,2595.79
dfs,true,1058.538,1921948,56.86,16096,1646.81
wallFollower,true,1213.857,2932066,86.75,16096,1714.68
dijkstra,false,4928.969,2275773,65.77,23281,2642.38
astar,false,9605.324,3415743,98.71,12513,2146.36
bfs,false,2685.816,3404057,98.37,12513,2870.69
dfs,false,926.312,1624922,46.96,38310,1485.13
wallFollower,false,1309.352,3077321,88.93,272482,2243.25
