Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1333.407,872448,53.85,11071,791.91
astar,true,2472.499,1600831,98.82,11071,484.95
bfs,true,1021.912,1596100,98.52,11071,1159.31
dfs,true,537.006,1020778,63.01,11071,842.76
wallFollower,true,492.779,1209204,74.64,11071,868.77
dijkstra,false,1577.215,803256,48.43,14386,1060.26
astar,false,4081.029,1638634,98.80,8423,825.18
bfs,false,1120.041,1632857,98.45,8423,1375.92
dfs,false,592.660,1032313,62.24,22493,861.01
wallFollower,false,833.652,1934399,116.63,127915,1268.74
