Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,376.601,266234,53.25,5299,282.57
astar,true,698.038,490449,98.09,5299,137.43
bfs,true,313.585,485582,97.12,5299,390.63
dfs,true,120.248,242670,48.53,5299,214.52
wallFollower,true,205.804,519809,103.96,5299,338.73
dijkstra,false,660.787,363760,71.07,8338,415.91
astar,false,1206.645,503989,98.47,4565,287.95
bfs,false,343.943,501326,97.95,4565,409.50
dfs,false,159.614,276831,54.08,9189,242.85
wallFollower,false,219.556,465461,90.94,41286,323.15
