Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1028.624,722065,64.18,8577,670.52
astar,true,1687.718,1111924,98.84,8577,384.81
bfs,true,718.304,1107550,98.45,8577,901.57
dfs,true,281.351,545210,48.46,8577,488.61
wallFollower,true,420.359,1168077,103.83,8577,718.42
dijkstra,false,1337.017,708147,61.48,11449,907.78
astar,false,2865.654,1139538,98.94,6957,574.72
bfs,false,769.973,1135581,98.60,6957,998.14
dfs,false,307.421,608746,52.85,15730,484.69
wallFollower,false,722.067,1424286,123.66,89418,1008.25
