Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,11.669,9530,47.65,1043,10.77
astar,true,22.022,19191,95.96,1043,7.63
bfs,true,10.909,18804,94.02,1043,11.46
dfs,true,3.851,8261,41.31,1043,1759218604446.31
wallFollower,true,9.755,24287,121.44,1043,11.87
dijkstra,false,18.555,12754,62.30,1230,12.76
astar,false,28.184,19756,96.50,843,9.48
bfs,false,10.396,19226,93.91,843,13.70
dfs,false,4.672,10816,52.83,1862,1759218604449.11
wallFollower,false,7.428,18525,90.50,1993,11.39
