Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,66.148,53353,52.70,2436,54.56
astar,true,116.933,99592,98.36,2436,43.30
bfs,true,53.210,98834,97.62,2436,70.34
dfs,true,30.773,58361,57.64,2436,53.66
wallFollower,true,36.492,88198,87.11,2436,56.93
dijkstra,false,76.400,47956,46.27,3317,74.32
astar,false,183.622,101581,98.01,2006,51.99
bfs,false,70.414,100932,97.38,2006,85.40
dfs,false,35.292,52222,50.39,3862,54.02
wallFollower,false,47.164,96678,93.28,8172,61.85
