Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5350.24,5358711,98.42,20581,1075.98
astar,true,5086.62,5376588,98.74,20581,1140.11
bfs,true,3659.78,5358705,98.42,20581,1169.45
dfs,true,1467.88,2831587,52.00,20581,777.44
wallFollower,true,2067.78,5244409,96.32,20581,709.73
dijkstra,false,5463.73,5512343,98.88,17314,2161.95
astar,false,5276.83,5551239,99.58,17314,1813.73
bfs,false,3853.11,5512348,98.88,17314,1722.34
dfs,false,1743.71,2805966,50.33,54554,1300.94
wallFollower,false,2107.60,4637040,83.18,380344,1790.87
