Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3441.30,3316835,98.13,15779,1476.49
astar,true,3902.38,3329979,98.52,15779,1615.79
bfs,true,2787.24,3316836,98.13,15779,1253.97
dfs,true,1076.89,1489772,44.08,15779,978.15
wallFollower,true,1900.59,3795318,112.29,15779,1167.19
dijkstra,false,3615.83,3393597,98.07,12645,912.38
astar,false,3599.20,3421300,98.87,12645,919.81
bfs,false,2688.03,3393594,98.07,12645,683.13
dfs,false,1194.95,1886711,54.52,37834,444.12
wallFollower,false,1684.42,3714615,107.35,256175,734.86
