Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3797.66,3723874,98.48,17181,1455.79
astar,true,3890.14,3734993,98.78,17181,1432.40
bfs,true,3120.98,3723881,98.48,17181,1208.16
dfs,true,1145.12,1827606,48.33,17181,1089.13
wallFollower,true,1744.67,3923880,103.77,17181,989.12
dijkstra,false,4119.67,3822093,98.73,13509,1338.14
astar,false,3734.00,3851627,99.50,13509,1210.27
bfs,false,2773.83,3822095,98.73,13509,1270.13
dfs,false,1083.46,1701015,43.94,32120,757.88
wallFollower,false,1957.23,4281675,110.61,280374,1416.56
