Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2825.70,2840765,98.64,14816,1154.06
astar,true,3084.05,2850173,98.96,14816,1276.59
bfs,true,2328.98,2840763,98.64,14816,1051.90
dfs,true,1082.29,1669339,57.96,14816,833.26
wallFollower,true,1184.24,2435569,84.57,14816,910.86
dijkstra,false,2995.15,2908078,98.63,11674,1297.88
astar,false,2985.70,2929899,99.37,11674,1241.94
bfs,false,2342.50,2908083,98.63,11674,1324.57
dfs,false,913.91,1204535,40.85,34013,579.18
wallFollower,false,1687.09,3259520,110.55,215603,1145.42
