Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,385.01,441781,97.90,5489,169.57
astar,true,451.80,443660,98.32,5489,175.39
bfs,true,346.91,441779,97.90,5489,148.78
dfs,true,154.30,230552,51.09,5489,122.75
wallFollower,true,200.17,446716,99.00,5489,146.43
dijkstra,false,443.39,451618,97.75,4154,129.13
astar,false,512.91,456417,98.79,4154,138.80
bfs,false,407.00,451618,97.75,4154,115.18
dfs,false,114.87,129324,27.99,8315,77.68
wallFollower,false,237.59,429848,93.04,36342,133.54
