Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2573.93,2585906,97.77,13880,992.41
astar,true,2749.18,2597444,98.20,13880,910.75
bfs,true,2235.10,2585907,97.77,13880,920.01
dfs,true,1023.87,1356599,51.29,13880,519.04
wallFollower,true,1344.36,2589417,97.90,13880,788.64
dijkstra,false,2977.70,2655103,98.05,10920,960.29
astar,false,3110.64,2676910,98.86,10920,967.52
bfs,false,2229.14,2655105,98.05,10920,898.84
dfs,false,907.34,1244173,45.95,39858,716.50
wallFollower,false,1397.48,2654587,98.03,195903,842.34
