Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4287.52,4287717,98.54,18547,1635.99
astar,true,4300.39,4302272,98.87,18547,1622.56
bfs,true,3432.45,4287716,98.54,18547,1298.14
dfs,true,1415.04,2273329,52.25,18547,1238.40
wallFollower,true,1702.41,4173329,95.91,18547,1849.52
dijkstra,false,4942.80,4383925,98.41,14465,2160.74
astar,false,4823.41,4419957,99.22,14465,2077.55
bfs,false,3673.42,4383924,98.41,14465,1778.80
dfs,false,1198.68,1548518,34.76,40850,1170.16
wallFollower,false,2672.30,4805410,107.87,342648,1865.66
