Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5167.30,5035429,98.35,20264,2088.03
astar,true,5394.13,5053515,98.70,20264,1975.08
bfs,true,4039.20,5035430,98.35,20264,1683.90
dfs,true,1582.00,2142325,41.84,20264,994.77
wallFollower,true,2973.98,5974113,116.68,20264,1801.83
dijkstra,false,5646.01,5160552,98.45,15986,2363.47
astar,false,5490.70,5201913,99.24,15986,2358.75
bfs,false,4020.16,5160549,98.45,15986,2157.40
dfs,false,2146.03,2806161,53.53,42203,1658.66
wallFollower,false,3090.69,5998434,114.44,400704,1999.19
