Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1854.01,1967988,98.40,11877,797.23
astar,true,2075.36,1976278,98.81,11877,774.48
bfs,true,1607.06,1967982,98.40,11877,699.50
dfs,true,809.21,1193764,59.69,11877,461.64
wallFollower,true,785.92,1623519,81.18,11877,679.46
dijkstra,false,1980.90,2016761,98.50,9638,564.47
astar,false,1980.87,2032608,99.27,9638,408.84
bfs,false,1526.16,2016767,98.50,9638,596.24
dfs,false,774.76,1119498,54.68,22003,449.55
wallFollower,false,1105.37,2410964,117.75,148897,476.76
