Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1982.45,1853623,97.50,11450,823.70
astar,true,2310.22,1862644,97.97,11450,848.50
bfs,true,1696.31,1853624,97.50,11450,714.85
dfs,true,723.06,985537,51.84,11450,540.98
wallFollower,true,945.54,1842621,96.92,11450,644.40
dijkstra,false,1854.49,1919730,98.63,9310,662.98
astar,false,2088.76,1933717,99.35,9310,510.49
bfs,false,1547.89,1919728,98.63,9310,662.93
dfs,false,460.27,563659,28.96,22110,330.10
wallFollower,false,1126.13,2190556,112.54,149284,429.85
