Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1140.28,1104961,98.22,8667,325.86
astar,true,1315.44,1111437,98.79,8667,354.11
bfs,true,1057.54,1104954,98.22,8667,361.27
dfs,true,403.28,497029,44.18,8667,240.38
wallFollower,true,703.21,1263965,112.35,8667,298.85
dijkstra,false,1201.77,1135196,98.57,6924,539.62
astar,false,1367.22,1144521,99.38,6924,469.63
bfs,false,1040.80,1135196,98.57,6924,458.73
dfs,false,466.02,613206,53.24,15823,302.68
wallFollower,false,672.15,1213722,105.38,88870,425.99
