Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3382.95,3440371,97.98,16177,1153.77
astar,true,3615.22,3458622,98.50,16177,1178.22
bfs,true,2743.88,3440370,97.98,16177,930.33
dfs,true,1091.19,1570195,44.72,16177,938.89
wallFollower,true,1919.51,3896068,110.96,16177,743.78
dijkstra,false,3709.80,3551597,98.80,12966,1795.64
astar,false,3752.34,3578017,99.54,12966,1523.62
bfs,false,2674.74,3551602,98.80,12966,1615.21
dfs,false,1266.86,1910169,53.14,34875,742.77
wallFollower,false,1937.12,3913045,108.86,250247,1262.84
