Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6159.79,6183545,98.13,22921,1150.45
astar,true,5734.39,6206587,98.50,22921,1015.52
bfs,true,4441.37,6183548,98.13,22921,775.23
dfs,true,1726.06,2951491,46.84,22921,717.16
wallFollower,true,2541.93,6720506,106.65,22921,1034.06
dijkstra,false,6428.81,6362378,98.63,18284,2140.85
astar,false,6094.71,6408470,99.34,18284,2152.32
bfs,false,4591.38,6362382,98.63,18284,2041.06
dfs,false,2841.58,4339444,67.27,52491,1897.82
wallFollower,false,3012.56,6274817,97.27,476828,2044.75
