Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1491.89,1503025,98.16,10206,446.80
astar,true,1690.65,1509272,98.56,10206,355.85
bfs,true,1269.25,1503023,98.16,10206,515.93
dfs,true,473.72,631220,41.22,10206,377.00
wallFollower,true,902.64,1808957,118.14,10206,421.67
dijkstra,false,1568.37,1540280,98.26,7823,727.93
astar,false,1709.95,1553966,99.13,7823,716.73
bfs,false,1302.17,1540280,98.26,7823,640.56
dfs,false,532.51,695230,44.35,23118,345.55
wallFollower,false,937.83,1686196,107.57,116151,570.04
