Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1683.47,1682932,98.35,11245,413.17
astar,true,1992.17,1690978,98.82,11245,344.46
bfs,true,1424.36,1682930,98.35,11245,551.93
dfs,true,683.80,937694,54.80,11245,343.33
wallFollower,true,771.07,1558023,91.05,11245,340.39
dijkstra,false,1824.71,1725152,98.47,9178,754.40
astar,false,2084.57,1738762,99.25,9178,819.10
bfs,false,1497.32,1725156,98.47,9178,722.79
dfs,false,746.25,955728,54.55,22842,413.61
wallFollower,false,820.38,1504486,85.88,118071,571.25
