Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4187.45,4444447,98.77,19732,1951.32
astar,true,4175.80,4452750,98.95,19732,1484.12
bfs,true,3138.46,4444450,98.77,19732,1455.41
dfs,true,1184.94,2223250,49.41,19732,1005.55
wallFollower,true,1958.20,4571311,101.58,19732,1605.60
dijkstra,false,4784.66,4560078,98.98,15555,2390.75
astar,false,4606.88,4590986,99.65,15555,2326.38
bfs,false,3442.12,4560080,98.98,15555,1976.07
dfs,false,1142.90,1614519,35.04,49249,827.48
wallFollower,false,2483.98,5068383,110.02,348701,1478.02
