Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1318.96,1337633,98.27,9676,570.66
astar,true,1503.05,1342948,98.66,9676,556.18
bfs,true,1188.12,1337635,98.27,9676,514.23
dfs,true,462.74,572208,42.04,9676,363.63
wallFollower,true,852.99,1587449,116.62,9676,403.47
dijkstra,false,1414.37,1366892,98.09,7912,402.21
astar,false,1540.69,1377291,98.84,7912,406.57
bfs,false,1227.54,1366896,98.09,7912,439.63
dfs,false,636.37,857516,61.54,17732,239.80
wallFollower,false,708.56,1271576,91.25,106147,295.20
