Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4108.41,4125286,98.10,17902,2001.16
astar,true,4437.29,4142470,98.51,17902,2015.36
bfs,true,3225.60,4125291,98.10,17902,1744.22
dfs,true,1549.23,2339280,55.63,17902,1219.07
wallFollower,true,1757.31,3747044,89.11,17902,1329.57
dijkstra,false,4584.10,4250985,98.74,14602,1803.50
astar,false,4479.77,4279923,99.42,14602,1829.95
bfs,false,3601.76,4250989,98.74,14602,1733.10
dfs,false,1322.81,1803474,41.89,45537,888.27
wallFollower,false,2636.71,5061709,117.58,312672,1865.42
