Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1009.98,958888,97.85,8153,367.96
astar,true,1190.97,964296,98.40,8153,365.05
bfs,true,925.79,958893,97.85,8153,318.88
dfs,true,367.27,418165,42.67,8153,192.79
wallFollower,true,636.00,1130856,115.39,8153,297.94
dijkstra,false,1071.54,989727,98.65,6321,451.04
astar,false,1215.13,998489,99.52,6321,458.04
bfs,false,919.94,989727,98.65,6321,391.55
dfs,false,375.89,421269,41.99,13518,241.99
wallFollower,false,635.66,1064285,106.08,77475,355.09
