Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2286.18,2376977,98.22,13408,944.25
astar,true,2589.03,2388001,98.68,13408,926.46
bfs,true,1885.97,2376981,98.22,13408,760.75
dfs,true,672.92,1042906,43.10,13408,579.66
wallFollower,true,1287.15,2767366,114.35,13408,842.11
dijkstra,false,2461.39,2452555,98.99,10854,316.06
astar,false,2535.41,2469108,99.66,10854,334.84
bfs,false,1859.94,2452558,98.99,10854,225.26
dfs,false,834.21,1306823,52.75,27224,168.30
wallFollower,false,1216.21,2490637,100.53,188404,437.88
