Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4767.12,4664067,97.07,18750,1627.05
astar,true,4769.63,4694987,97.71,18750,1567.88
bfs,true,3538.48,4664064,97.07,18750,1264.04
dfs,true,1751.10,2466140,51.32,18750,747.44
wallFollower,true,2236.05,4695568,97.72,18750,1126.71
dijkstra,false,5163.03,4847386,98.54,15599,1113.34
astar,false,4620.87,4884755,99.30,15600,1112.62
bfs,false,3223.71,4847384,98.54,15599,1113.22
dfs,false,1470.75,2472024,50.25,45808,1102.54
wallFollower,false,1971.65,4580970,93.12,342024,1473.88
