Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,649.52,651443,98.52,6575,200.95
astar,true,786.81,654288,98.95,6575,226.36
bfs,true,595.40,651440,98.52,6575,189.62
dfs,true,251.56,309112,46.75,6575,179.44
wallFollower,true,395.81,710252,107.41,6575,215.10
dijkstra,false,673.62,662554,97.87,4864,271.87
astar,false,771.01,669118,98.84,4864,264.06
bfs,false,584.13,662560,97.87,4864,232.62
dfs,false,251.86,325798,48.13,9469,174.84
wallFollower,false,402.33,733710,108.38,51735,232.12
