Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4888.59,4880701,98.38,20009,1121.71
astar,true,4993.07,4895940,98.68,20009,1054.51
bfs,true,3810.92,4880699,98.38,20009,1148.59
dfs,true,1632.58,2662739,53.67,20009,946.46
wallFollower,true,2311.72,4613654,92.99,20009,1265.76
dijkstra,false,5105.21,4994000,98.32,15768,1626.93
astar,false,4663.13,5032919,99.09,15768,1624.18
bfs,false,3596.42,4993992,98.32,15768,1418.88
dfs,false,1899.14,3039578,59.84,37940,1128.01
wallFollower,false,2248.90,4483817,88.28,372118,1570.75
