Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1063.59,1022894,97.30,7938,406.32
astar,true,1240.34,1031043,98.08,7938,416.38
bfs,true,936.33,1022893,97.30,7938,365.86
dfs,true,410.76,515111,49.00,7938,208.84
wallFollower,true,553.02,1080048,102.74,7938,320.15
dijkstra,false,1044.15,1056900,98.21,6816,294.02
astar,false,1176.85,1066396,99.09,6816,290.94
bfs,false,875.89,1056900,98.21,6816,282.44
dfs,false,381.98,489144,45.45,16155,273.62
wallFollower,false,588.23,1091659,101.44,84397,299.61
