Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,154.82,173221,96.23,3148,50.59
astar,true,181.33,175828,97.68,3148,41.36
bfs,true,137.33,173217,96.23,3148,54.69
dfs,true,75.89,97763,54.31,3148,50.62
wallFollower,true,93.96,167136,92.85,3148,56.19
dijkstra,false,164.84,180758,98.09,2658,55.05
astar,false,182.05,182679,99.14,2658,57.38
bfs,false,147.47,180758,98.09,2658,46.90
dfs,false,60.63,74871,40.63,5389,39.81
wallFollower,false,96.67,173867,94.35,13600,43.77
