Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5804.95,6372672,98.34,23360,2458.51
astar,true,5563.22,6391903,98.64,23360,2424.77
bfs,true,4432.46,6372678,98.34,23360,2122.96
dfs,true,1933.92,3536718,54.58,23360,1255.56
wallFollower,true,2602.13,5909460,91.20,23360,2292.53
dijkstra,false,6919.81,6511867,98.16,18196,3378.47
astar,false,6290.97,6565219,98.96,18196,3151.96
bfs,false,4914.12,6511870,98.16,18196,2793.47
dfs,false,2142.79,3089075,46.56,37036,1707.37
wallFollower,false,3459.01,6975129,105.14,491898,2326.50
