Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,61.29,59365,96.92,1809,14.02
astar,true,63.72,59928,97.84,1809,12.20
bfs,true,56.90,59364,96.92,1809,13.36
dfs,true,25.27,33830,55.23,1809,13.41
wallFollower,true,36.90,56586,92.39,1809,9.97
dijkstra,false,64.11,61019,97.35,1499,13.77
astar,false,68.12,62088,99.05,1499,13.00
bfs,false,53.70,61019,97.35,1499,11.09
dfs,false,25.65,34367,54.83,3099,11.79
wallFollower,false,38.29,58083,92.67,5867,11.19
