Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3087.45,3066111,98.12,15599,907.18
astar,true,3379.10,3076727,98.46,15599,887.90
bfs,true,2487.53,3066115,98.12,15599,944.10
dfs,true,915.37,1300869,41.63,15599,444.74
wallFollower,true,1622.14,3662802,117.21,15599,766.30
dijkstra,false,3201.77,3154748,98.60,12382,1029.47
astar,false,3265.15,3179561,99.38,12382,986.84
bfs,false,2412.66,3154748,98.60,12382,1029.02
dfs,false,887.70,1166664,36.47,30232,527.87
wallFollower,false,1864.13,3706940,115.86,246928,931.91
