Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1567.01,1591652,98.25,10742,551.68
astar,true,1838.34,1597991,98.64,10742,477.26
bfs,true,1393.12,1591657,98.25,10742,488.95
dfs,true,607.86,781073,48.21,10742,377.07
wallFollower,true,899.34,1688319,104.22,10742,462.32
dijkstra,false,1713.74,1637453,98.73,9108,596.87
astar,false,1908.00,1650324,99.50,9108,575.40
bfs,false,1377.92,1637455,98.73,9108,542.24
dfs,false,606.86,766329,46.20,24746,341.78
wallFollower,false,773.40,1302037,78.50,120260,479.73
