Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,595.63,596438,98.58,6095,218.48
astar,true,716.33,599271,99.05,6095,244.44
bfs,true,583.26,596441,98.59,6095,206.28
dfs,true,283.61,356577,58.94,6095,123.63
wallFollower,true,283.94,502562,83.07,6095,211.31
dijkstra,false,627.92,609289,98.37,4958,213.76
astar,false,719.67,615114,99.31,4958,213.93
bfs,false,565.77,609290,98.37,4958,197.74
dfs,false,210.41,262191,42.33,10409,108.68
wallFollower,false,418.74,663416,107.11,45272,197.20
