Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,179.19,206841,97.91,3510,66.49
astar,true,207.48,207895,98.41,3510,49.50
bfs,true,156.78,206842,97.91,3510,53.14
dfs,true,70.68,92836,43.95,3510,51.33
wallFollower,true,122.78,239973,113.60,3510,60.31
dijkstra,false,177.06,213210,98.59,3187,93.16
astar,false,200.79,215131,99.48,3187,98.09
bfs,false,155.37,213211,98.59,3187,81.02
dfs,false,76.19,107129,49.54,6673,55.22
wallFollower,false,120.62,219636,101.56,17886,66.85
