Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3876.70,3585204,98.36,16622,1000.05
astar,true,4009.31,3599749,98.76,16622,995.76
bfs,true,3073.35,3585211,98.36,16622,1191.55
dfs,true,1257.12,1727498,47.39,16622,826.85
wallFollower,true,1821.18,3850371,105.63,16622,744.21
dijkstra,false,3940.12,3680495,98.63,13298,1799.92
astar,false,4024.12,3708869,99.39,13298,1822.28
bfs,false,3133.56,3680491,98.63,13298,1551.90
dfs,false,1285.47,1696775,45.47,37029,1074.61
wallFollower,false,2286.78,3996678,107.10,282796,1407.40
